id,name,symbol,slug,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,cmc_rank,last_updated,quote
3126,ProximaX,XPX,proximax,,9000000000,,2018-08-08T00:00:00.000Z,4,1634,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00350561290315, 'volume_24h': 1620732.33535704, 'percent_change_1h': -0.486046, 'percent_change_24h': -0.742668, 'percent_change_7d': -8.14343, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3217,ONG,ONG,ong,,1000000000,,2018-08-23T00:00:00.000Z,2,1635,2018-10-04T07:42:47.000Z,"{'USD': {'price': 1.33320910611, 'volume_24h': 1474472.83794076, 'percent_change_1h': -0.0406793, 'percent_change_24h': 6.29015, 'percent_change_7d': 116.892, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3196,KNOW,KNOW,know,,1000000000,,2018-08-23T00:00:00.000Z,3,1636,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.0205381360004, 'volume_24h': 1463305.83519333, 'percent_change_1h': -0.374949, 'percent_change_24h': 17.0993, 'percent_change_7d': -12.7497, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3096,Pundi X NEM,NPXSXEM,pundi-x-nem,,105478043713.29,,2018-08-07T00:00:00.000Z,4,1637,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.000889031371876, 'volume_24h': 1447544.34482214, 'percent_change_1h': -0.327796, 'percent_change_24h': 4.8652, 'percent_change_7d': -1.66864, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2379,Kcash,KCASH,kcash,,1000000000,,2018-01-12T00:00:00.000Z,5,1638,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.0179803962169, 'volume_24h': 1333238.14101556, 'percent_change_1h': -0.426163, 'percent_change_24h': 0.676663, 'percent_change_7d': 8.58519, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
2280,Filecoin [Futures],FIL,filecoin,,,,2017-12-13T00:00:00.000Z,2,1639,2018-10-04T07:42:51.000Z,"{'USD': {'price': 4.11773636665, 'volume_24h': 1301921.97687826, 'percent_change_1h': 2.43406, 'percent_change_24h': 20.6598, 'percent_change_7d': 4.50663, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2878,DigiFinexToken,DFT,digifinextoken,,2100000000,,2018-06-27T00:00:00.000Z,1,1640,2018-10-04T07:42:49.000Z,"{'USD': {'price': 0.186656324326, 'volume_24h': 1299639.91294556, 'percent_change_1h': 0.16465, 'percent_change_24h': -6.90817, 'percent_change_7d': -9.40202, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:49.000Z'}}"
3249,Usechain Token,USE,usechain-token,,20000000000,,2018-09-05T00:00:00.000Z,6,1641,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00164013860858, 'volume_24h': 1213013.48019653, 'percent_change_1h': -1.03978, 'percent_change_24h': 2.40208, 'percent_change_7d': -7.67943, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
3356,The Midas Touch Gold,TMTG,the-midas-touch-gold,,10000000000,,2018-09-27T00:00:00.000Z,5,1642,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.0481431645672, 'volume_24h': 1125702.01280395, 'percent_change_1h': -0.610396, 'percent_change_24h': -11.1933, 'percent_change_7d': None, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
3253,eosBLACK,BLACK,eosblack,,3000000000,,2018-09-06T00:00:00.000Z,2,1643,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.152561137978, 'volume_24h': 1034057.48836867, 'percent_change_1h': -3.8162, 'percent_change_24h': 0.325332, 'percent_change_7d': 201.829, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3100,Ultra Salescloud,UST,ultra-salescoud,,1000000000,,2018-08-07T00:00:00.000Z,2,1644,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.0510172091479, 'volume_24h': 926431.735117538, 'percent_change_1h': -1.00499, 'percent_change_24h': 1.49324, 'percent_change_7d': 6.89618, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2947,SoPay,SOP,sopay,,4500000000,,2011-07-19T00:00:00.000Z,6,1645,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00692683065519, 'volume_24h': 889536.884721571, 'percent_change_1h': 0.678483, 'percent_change_24h': 7.08608, 'percent_change_7d': 5.70672, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3140,Ubex,UBEX,ubex,,4000000000,,2018-08-13T00:00:00.000Z,12,1646,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00222592583525, 'volume_24h': 823776.286674698, 'percent_change_1h': 1.41493, 'percent_change_24h': -66.5127, 'percent_change_7d': -81.5638, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2693,Loopring [NEO],LRN,loopring-neo,,139507605,,2018-05-02T00:00:00.000Z,5,1647,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.08778223349, 'volume_24h': 815163.399318675, 'percent_change_1h': 1.12982, 'percent_change_24h': -6.10197, 'percent_change_7d': 90.8418, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
3142,BaaSid,BAAS,baasid,,10000000000,,2018-08-10T00:00:00.000Z,3,1648,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.00394487020439, 'volume_24h': 814438.722958605, 'percent_change_1h': 1.38861, 'percent_change_24h': 1.60146, 'percent_change_7d': 70.5311, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2470,CoinMeet,MEET,coinmeet,,400000000,,2018-01-25T00:00:00.000Z,4,1649,2018-10-04T07:42:40.000Z,"{'USD': {'price': 0.0198395767594, 'volume_24h': 800218.175344761, 'percent_change_1h': -0.141553, 'percent_change_24h': -1.94083, 'percent_change_7d': 12.3076, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:40.000Z'}}"
3282,Ti-Value,TV,ti-value,,210000000,,2018-09-13T00:00:00.000Z,6,1650,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.0529316828168, 'volume_24h': 760151.12274808, 'percent_change_1h': -1.54278, 'percent_change_24h': -11.0458, 'percent_change_7d': -10.5892, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2454,UnlimitedIP,UIP,unlimitedip,,3000000000,,2018-01-24T00:00:00.000Z,6,1651,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.00426225868345, 'volume_24h': 724504.642500525, 'percent_change_1h': 0.402978, 'percent_change_24h': -6.20235, 'percent_change_7d': -13.9195, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
2691,Penta,PNT,penta,,50000000000,100000000000,2018-04-30T00:00:00.000Z,9,1652,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.0010443513677, 'volume_24h': 711802.233564847, 'percent_change_1h': 0.0638476, 'percent_change_24h': 5.25574, 'percent_change_7d': 4.31572, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
3182,HitChain,HIT,hitchain,,102400000000,,2018-08-16T00:00:00.000Z,7,1653,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.000324584459682, 'volume_24h': 634963.530744502, 'percent_change_1h': 1.20215, 'percent_change_24h': 4.6209, 'percent_change_7d': 14.9159, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
1751,ATC Coin,ATCC,atc-coin,,205905762.495151,410000000,2018-07-31T00:00:00.000Z,3,1654,2018-10-04T07:42:30.000Z,"{'USD': {'price': 0.0232513656973, 'volume_24h': 629001.675966033, 'percent_change_1h': -2.22247, 'percent_change_24h': 67.4573, 'percent_change_7d': 152.404, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:30.000Z'}}"
2335,Lightning Bitcoin,LBTC,lightning-bitcoin,,,21000000,2018-01-03T00:00:00.000Z,4,1655,2018-10-04T07:42:30.000Z,"{'USD': {'price': 5.24012329213, 'volume_24h': 626577.261246523, 'percent_change_1h': -1.26732, 'percent_change_24h': -0.462262, 'percent_change_7d': 10.0687, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:30.000Z'}}"
2435,LightChain,LIGHT,lightchain,,210000000000,,2018-01-20T00:00:00.000Z,3,1656,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.000166354377932, 'volume_24h': 620827.517841872, 'percent_change_1h': 0.915533, 'percent_change_24h': 2.46933, 'percent_change_7d': 14.3042, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
3021,InternationalCryptoX,INCX,internationalcryptox,,599999990,,2018-08-02T00:00:00.000Z,5,1657,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00334793396525, 'volume_24h': 557174.312309627, 'percent_change_1h': -1.59175, 'percent_change_24h': 1.36894, 'percent_change_7d': 1.10038, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2358,Content and AD Network,CAN,content-and-ad-network,,1500000000,,2018-01-10T00:00:00.000Z,9,1658,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.00480908639793, 'volume_24h': 552257.750813525, 'percent_change_1h': -0.11846, 'percent_change_24h': -0.288358, 'percent_change_7d': -6.88223, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
3076,Endorsit,EDS,endorsit,,100000000000,,2018-08-03T00:00:00.000Z,1,1659,2018-10-04T07:42:43.000Z,"{'USD': {'price': 9.9335467626e-05, 'volume_24h': 546285.75639402, 'percent_change_1h': -0.209638, 'percent_change_24h': 2.58125, 'percent_change_7d': 5.83841, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
2441,Molecular Future,MOF,molecular-future,,100000000,,2018-01-20T00:00:00.000Z,3,1660,2018-10-04T07:42:37.000Z,"{'USD': {'price': 0.115009740163, 'volume_24h': 533533.494445093, 'percent_change_1h': -0.212942, 'percent_change_24h': -2.18992, 'percent_change_7d': -1.3809, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:37.000Z'}}"
3364,PLATINCOIN,PLC,platincoin,,600001072.96,,2018-10-01T00:00:00.000Z,9,1661,2018-10-04T07:42:50.000Z,"{'USD': {'price': 4.91876756193, 'volume_24h': 498837.202463522, 'percent_change_1h': 0.0535155, 'percent_change_24h': 1.09443, 'percent_change_7d': None, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
3074,Experience Token,EXT,experience-token,,10000000000,,2018-08-03T00:00:00.000Z,3,1662,2018-10-04T07:42:41.000Z,"{'USD': {'price': 0.000414493989105, 'volume_24h': 449186.044450392, 'percent_change_1h': 1.78892, 'percent_change_24h': 5.27229, 'percent_change_7d': 3.7998, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:41.000Z'}}"
3058,Six Domain Chain,SDA,six-domain-chain,,2000000000,,2018-08-01T00:00:00.000Z,5,1663,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.00889437378146, 'volume_24h': 431742.403146567, 'percent_change_1h': -0.214333, 'percent_change_24h': -1.21277, 'percent_change_7d': 1.5454, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2456,OFCOIN,OF,ofcoin,,51200000000,,2018-01-24T00:00:00.000Z,3,1664,2018-10-04T07:42:35.000Z,"{'USD': {'price': 0.000401705424036, 'volume_24h': 418169.257034314, 'percent_change_1h': -0.343655, 'percent_change_24h': 0.749938, 'percent_change_7d': -3.53274, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:35.000Z'}}"
3085,INO COIN,INO,ino-coin,,1000000000,,2018-08-06T00:00:00.000Z,3,1665,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.391146715392, 'volume_24h': 404564.876543708, 'percent_change_1h': -0.468155, 'percent_change_24h': 1.67043, 'percent_change_7d': -7.54641, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
3259,YouLive Coin,UC,youlive-coin,,10000000000,,2018-09-10T00:00:00.000Z,4,1666,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.000571803112466, 'volume_24h': 392209.375681338, 'percent_change_1h': 0.0885025, 'percent_change_24h': 5.21131, 'percent_change_7d': 10.0326, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
2986,DACC,DACC,dacc,,30000000000,,2018-07-27T00:00:00.000Z,7,1667,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.000730185886493, 'volume_24h': 390573.756167288, 'percent_change_1h': 0.720458, 'percent_change_24h': 7.46043, 'percent_change_7d': 66.4629, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
3179,Arbidex,ABX,arbidex,,25000000,,2018-08-16T00:00:00.000Z,4,1668,2018-10-04T07:42:46.000Z,"{'USD': {'price': 0.0699019167715, 'volume_24h': 367754.099833288, 'percent_change_1h': 0.375188, 'percent_change_24h': 17.32, 'percent_change_7d': 18.5841, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:46.000Z'}}"
2871,Ubique Chain Of Things,UCT,ubique-chain-of-things,,1050000000,,2018-08-08T00:00:00.000Z,5,1669,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.0208821214156, 'volume_24h': 363459.807179092, 'percent_change_1h': -0.0260693, 'percent_change_24h': 3.98913, 'percent_change_7d': 2.89156, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
2434,Maggie,MAG,maggie,,3200000000,,2018-01-20T00:00:00.000Z,6,1670,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.00205871833353, 'volume_24h': 351096.304408193, 'percent_change_1h': 2.73404, 'percent_change_24h': 5.98265, 'percent_change_7d': 3.15974, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
3060,Yuan Chain Coin,YCC,yuan-chain-coin,,10000000000,,2018-08-02T00:00:00.000Z,4,1671,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.0126183227686, 'volume_24h': 319806.403921223, 'percent_change_1h': 0.0630918, 'percent_change_24h': -1.55211, 'percent_change_7d': -10.0727, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3193,RRCoin,RRC,rrcoin,,1800000000,,2018-08-20T00:00:00.000Z,2,1672,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.00721612579191, 'volume_24h': 311594.51199422, 'percent_change_1h': -0.828057, 'percent_change_24h': 1.03294, 'percent_change_7d': -1.67845, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2712,MyToken,MT,mytoken,,4000000000,,2018-05-07T00:00:00.000Z,17,1673,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.00373556165068, 'volume_24h': 309134.462464576, 'percent_change_1h': -0.905117, 'percent_change_24h': -2.66922, 'percent_change_7d': 3.0209, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
2361,Show,SHOW,show,,10000000000,,2018-01-11T00:00:00.000Z,5,1674,2018-10-04T07:42:35.000Z,"{'USD': {'price': 0.00152155740069, 'volume_24h': 300302.095821624, 'percent_change_1h': -0.523196, 'percent_change_24h': 8.08627, 'percent_change_7d': 16.9836, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:35.000Z'}}"
3157,Smart Application Chain,SAC,smart-application-chain,,200000000,,2018-08-14T00:00:00.000Z,4,1675,2018-10-04T07:42:48.000Z,"{'USD': {'price': 3.26012446238, 'volume_24h': 299629.026341723, 'percent_change_1h': -0.36736, 'percent_change_24h': -1.56252, 'percent_change_7d': -5.21392, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2999,Hdac,HDAC,hdac,,11491947232.8549,,2018-08-01T00:00:00.000Z,2,1676,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.038059290148, 'volume_24h': 273804.929348508, 'percent_change_1h': -1.53876, 'percent_change_24h': 1.71483, 'percent_change_7d': -24.1021, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3339,Puregold Token,PGT,puregold-token,,27537698.384146,,2018-09-24T00:00:00.000Z,3,1677,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.162016157114, 'volume_24h': 263102.312060544, 'percent_change_1h': -0.287625, 'percent_change_24h': -7.98664, 'percent_change_7d': 216.206, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
3090,Wiki Token,WIKI,wiki-token,,21000000,,2018-08-07T00:00:00.000Z,3,1678,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.892723530089, 'volume_24h': 257509.410555935, 'percent_change_1h': 0.268724, 'percent_change_24h': 1.01832, 'percent_change_7d': 4.42189, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3115,Maximine Coin,MXM,maximine-coin,,16000000000,,2018-08-07T00:00:00.000Z,4,1679,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.00493210700269, 'volume_24h': 241077.568578898, 'percent_change_1h': 1.09397, 'percent_change_24h': 1.57225, 'percent_change_7d': 4.98831, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3123,GSENetwork,GSE,gsenetwork,,100000000000,,2018-08-08T00:00:00.000Z,5,1680,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.00590986499597, 'volume_24h': 237548.357264546, 'percent_change_1h': 0.434461, 'percent_change_24h': 0.540163, 'percent_change_7d': 5.92833, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2406,InvestDigital,IDT,investdigital,,800000000,,2018-01-16T00:00:00.000Z,4,1681,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.00785274431092, 'volume_24h': 236981.122319163, 'percent_change_1h': 0.377415, 'percent_change_24h': 0.824178, 'percent_change_7d': 5.50235, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
3028,Formosa Financial,FMF,formosa-financial,,2000000000,,2018-09-18T00:00:00.000Z,4,1682,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.00605994864623, 'volume_24h': 232744.193974566, 'percent_change_1h': -0.123468, 'percent_change_24h': 4.30639, 'percent_change_7d': -24.0911, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
2376,TopChain,TOPC,topchain,,2100000000,,2018-01-12T00:00:00.000Z,8,1683,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.0112898641157, 'volume_24h': 230092.957107843, 'percent_change_1h': -1.3473, 'percent_change_24h': 2.66424, 'percent_change_7d': 9.01642, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
2432,StarChain,STC,starchain,,1000000000,,2018-01-20T00:00:00.000Z,3,1684,2018-10-04T07:42:38.000Z,"{'USD': {'price': 0.00781202690814, 'volume_24h': 228404.101004928, 'percent_change_1h': 0.0311827, 'percent_change_24h': -1.29407, 'percent_change_7d': -13.8494, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:38.000Z'}}"
2293,United Bitcoin,UBTC,united-bitcoin,,21000000,21000000,2017-12-18T00:00:00.000Z,14,1685,2018-10-04T07:42:35.000Z,"{'USD': {'price': 3.83191986741, 'volume_24h': 223433.273369434, 'percent_change_1h': 2.76972, 'percent_change_24h': -1.30829, 'percent_change_7d': -7.06775, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:35.000Z'}}"
2907,Karatgold Coin,KBC,karatgold-coin,,12000000000,,2018-07-06T00:00:00.000Z,7,1686,2018-10-04T07:42:46.000Z,"{'USD': {'price': 0.0104997620482, 'volume_24h': 218105.33756909, 'percent_change_1h': -0.305149, 'percent_change_24h': -13.3753, 'percent_change_7d': -41.8348, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:46.000Z'}}"
3309,Concierge Coin,CCC,concierge-coin,,476490.49595333,20000000,2018-09-18T00:00:00.000Z,2,1687,2018-10-04T07:42:51.000Z,"{'USD': {'price': 0.825175014151, 'volume_24h': 215916.461041353, 'percent_change_1h': -9.7832, 'percent_change_24h': -32.3793, 'percent_change_7d': -29.9528, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
3366,SafeInsure,SINS,safeinsure,,1065213.65208537,21000000,2018-10-01T00:00:00.000Z,3,1688,2018-10-04T07:42:51.000Z,"{'USD': {'price': 4.82419922968, 'volume_24h': 211699.347066476, 'percent_change_1h': 23.5905, 'percent_change_24h': -6.76746, 'percent_change_7d': None, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:51.000Z'}}"
2938,Hashgard,GARD,hashgard,,100000000000,,2018-07-17T00:00:00.000Z,5,1689,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.000172436428251, 'volume_24h': 211359.89888425, 'percent_change_1h': -0.00323109, 'percent_change_24h': 1.45541, 'percent_change_7d': 25.9689, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
2740,Influence Chain,INC,influence-chain,,1000000000,,2018-05-15T00:00:00.000Z,5,1690,2018-10-04T07:42:39.000Z,"{'USD': {'price': 0.0295635376863, 'volume_24h': 210556.285270649, 'percent_change_1h': -7.54658, 'percent_change_24h': -3.59636, 'percent_change_7d': -17.9016, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:39.000Z'}}"
3258,BitUP Token,BUT,bitup-token,,1000000000,,2018-09-07T00:00:00.000Z,5,1691,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.0052077607604, 'volume_24h': 209976.788554948, 'percent_change_1h': -0.290754, 'percent_change_24h': 1.06802, 'percent_change_7d': -2.43241, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3283,FOIN,FOIN,foin,,90387915.8161,,2018-09-13T00:00:00.000Z,2,1692,2018-10-04T07:42:50.000Z,"{'USD': {'price': 608.674699346, 'volume_24h': 208629.615060273, 'percent_change_1h': 4.05369, 'percent_change_24h': 2.78491, 'percent_change_7d': 6.72527, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
3154,Davinci Coin,DAC,davinci-coin,,880000000,,2018-08-13T00:00:00.000Z,2,1693,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.00432614885858, 'volume_24h': 208337.918558476, 'percent_change_1h': -3.02742, 'percent_change_24h': -0.20077, 'percent_change_7d': -5.93985, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
3371,MIR COIN,MIR,mir-coin,,952655.72213839,,2018-10-02T00:00:00.000Z,2,1694,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.0510804052488, 'volume_24h': 204243.516568712, 'percent_change_1h': -0.273448, 'percent_change_24h': 1.6185, 'percent_change_7d': None, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2661,Tripio,TRIO,tripio,,5000000000,,2018-04-23T00:00:00.000Z,6,1695,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.00155947153643, 'volume_24h': 203786.725725388, 'percent_change_1h': -0.76194, 'percent_change_24h': 8.38589, 'percent_change_7d': 14.5014, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
2888,CarBlock,CAR,carblock,,1800000000,,2018-07-03T00:00:00.000Z,2,1696,2018-10-04T07:42:42.000Z,"{'USD': {'price': 0.00286774533139, 'volume_24h': 195893.581952473, 'percent_change_1h': 1.11973, 'percent_change_24h': 3.05723, 'percent_change_7d': -0.731847, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:42.000Z'}}"
2906,Essentia,ESS,essentia,,1755313373,,2018-07-06T00:00:00.000Z,10,1697,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.0048892869362, 'volume_24h': 174341.956646957, 'percent_change_1h': -4.39548, 'percent_change_24h': -9.57659, 'percent_change_7d': -17.2468, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3066,BitCapitalVendor,BCV,bitcapitalvendor,,1200000000,,2018-08-02T00:00:00.000Z,7,1698,2018-10-04T07:42:48.000Z,"{'USD': {'price': 0.00445583416524, 'volume_24h': 172278.981387688, 'percent_change_1h': -0.205468, 'percent_change_24h': 1.13249, 'percent_change_7d': -0.707417, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:48.000Z'}}"
2393,AWARE,AT,aware,,1000000000,,2018-01-14T00:00:00.000Z,2,1699,2018-10-04T07:42:41.000Z,"{'USD': {'price': 0.00366124248503, 'volume_24h': 168250.379097896, 'percent_change_1h': -2.14423, 'percent_change_24h': 18.0636, 'percent_change_7d': 20.6234, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:41.000Z'}}"
3105,Atlantis Blue Digital Token,ABDT,atlantis-blue-digital-token,,399998765,,2018-08-08T00:00:00.000Z,2,1700,2018-10-04T07:42:45.000Z,"{'USD': {'price': 0.0178490544835, 'volume_24h': 164875.50289121, 'percent_change_1h': 0.424155, 'percent_change_24h': 0.232541, 'percent_change_7d': -18.6266, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:45.000Z'}}"
3210,MIB Coin,MIB,mib-coin,,300000000,,2018-08-22T00:00:00.000Z,3,1701,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.0520303926499, 'volume_24h': 163665.038803143, 'percent_change_1h': 8.26835, 'percent_change_24h': 22.5664, 'percent_change_7d': -33.7522, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
3186,Zen Protocol,ZP,zen-protocol,,21742850,,2018-08-20T00:00:00.000Z,1,1702,2018-10-04T07:42:47.000Z,"{'USD': {'price': 0.35376656255, 'volume_24h': 157171.398291873, 'percent_change_1h': 4.85364, 'percent_change_24h': 12.6327, 'percent_change_7d': -11.0223, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:47.000Z'}}"
3292,CariNet,CIT,carinet,,1000000000,,2018-09-14T00:00:00.000Z,6,1703,2018-10-04T07:42:50.000Z,"{'USD': {'price': 0.0305198460616, 'volume_24h': 154064.64663292, 'percent_change_1h': -1.21621, 'percent_change_24h': -0.285168, 'percent_change_7d': -8.94226, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:50.000Z'}}"
2736,InsurChain,INSUR,insurchain,,20000000000,,2018-05-15T00:00:00.000Z,6,1704,2018-10-04T07:42:43.000Z,"{'USD': {'price': 0.000425002566292, 'volume_24h': 152648.325656797, 'percent_change_1h': -0.792975, 'percent_change_24h': 3.10231, 'percent_change_7d': -50.5611, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:43.000Z'}}"
2091,Exchange Union,XUC,exchange-union,,3000000000,,2017-10-25T00:00:00.000Z,12,1705,2018-10-04T07:42:31.000Z,"{'USD': {'price': 4.42943179458, 'volume_24h': 151456.769674173, 'percent_change_1h': 0.0915204, 'percent_change_24h': 3.01429, 'percent_change_7d': 2.12745, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:31.000Z'}}"
2926,PRASM,PSM,prasm,,4000000000,,2018-07-30T00:00:00.000Z,5,1706,2018-10-04T07:42:41.000Z,"{'USD': {'price': 0.00182866502112, 'volume_24h': 151117.20263733, 'percent_change_1h': 1.07598, 'percent_change_24h': 0.870607, 'percent_change_7d': -24.3569, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:41.000Z'}}"
2719,Cybereits,CRE,cybereits,,1000000000,,2018-05-09T00:00:00.000Z,5,1707,2018-10-04T07:42:46.000Z,"{'USD': {'price': 0.00852367167285, 'volume_24h': 148216.402427796, 'percent_change_1h': 0.15473, 'percent_change_24h': 2.17774, 'percent_change_7d': 12.7963, 'market_cap': 0, 'last_updated': '2018-10-04T07:42:46.000Z'}}"
